case_id,state,district_type,project_type,case_opened_date,snapshot_date,land_area_hectares,land_type,affected_owner_count,is_multi_village,has_title_dispute,has_court_case,has_objection,compensation_estimate_inr_lakh,compensation_funding_available,notification_stage,days_since_case_opened,land_notified_percent,award_completed_percent,compensation_disbursed_percent,possession_completed_percent,delay_label,delay_risk,delay_probability,actual_delay_days
SYN-LA-01315,Haryana,Urban,Railway,2021-07-26,2021-12-06,8.62,Agricultural,10,1,1,0,1,814.27,1,Pre-notification,133,0,0,0,0,0,High,0.821,0
SYN-LA-01316,Odisha,Urban,Railway,2021-05-24,2022-04-15,1.81,Commercial,32,1,0,0,0,107.74,0,3A issued,326,29.8,29.8,0,0,1,High,0.709,226
SYN-LA-01317,Karnataka,Semi-urban,Urban Infrastructure,2020-05-16,2021-04-25,0.38,Agricultural,6,0,0,0,0,16.93,1,3D issued,344,100,73.2,66.9,52.3,0,Low,0.101,0
SYN-LA-01318,Punjab,Urban,Railway,2024-02-29,2024-07-11,4.23,Commercial,8,0,0,0,0,354.91,1,3A issued,133,17.3,14.3,0,0,0,Low,0.281,0
SYN-LA-01319,Odisha,Rural,Urban Infrastructure,2022-07-22,2022-12-07,3.64,Commercial,4,0,0,0,0,461.82,1,Pre-notification,138,0,0,0,0,0,Low,0.214,0
SYN-LA-01320,West Bengal,Semi-urban,National Highway,2019-09-22,2020-12-26,5.81,Residential,22,1,0,0,0,215.39,1,3G award,461,100,83.0,56.9,41.9,1,Medium,0.47,131
SYN-LA-01321,Haryana,Rural,Industrial Corridor,2022-11-21,2024-02-02,8.51,Forest,2,1,0,0,0,808.83,1,3D issued,438,70.3,70.2,69.2,43.7,1,Medium,0.444,225
SYN-LA-01322,Rajasthan,Rural,Railway,2018-07-11,2019-01-17,3.44,Commercial,23,1,0,0,0,282.05,1,3D issued,190,66.8,44.6,23.2,15.2,1,Medium,0.382,162
SYN-LA-01323,Punjab,Urban,Railway,2024-03-08,2024-06-12,0.94,Agricultural,4,0,0,0,0,44.19,1,3A issued,96,26.9,2.2,0,0,0,Low,0.169,0
SYN-LA-01324,Punjab,Semi-urban,National Highway,2021-10-20,2022-01-23,1.1,Forest,18,1,0,0,0,39.09,1,Pre-notification,95,2.9,2.4,0,0,1,Low,0.344,140
SYN-LA-01325,Madhya Pradesh,Rural,State Highway,2024-02-01,2024-12-12,4.47,Commercial,8,0,0,0,0,765.78,1,3A issued,315,57.8,51.5,42.0,27.8,0,Low,0.23,0
SYN-LA-01326,Haryana,Semi-urban,Industrial Corridor,2020-01-06,2021-03-16,1.43,Agricultural,2,0,0,0,0,134.76,1,3D issued,435,84.9,68.4,54.0,31.9,0,Low,0.15,0
SYN-LA-01327,Haryana,Semi-urban,State Highway,2019-10-28,2020-09-13,2.06,Residential,6,0,0,0,1,76.59,1,3A issued,321,39.1,29.1,4.9,0,0,Low,0.338,0
SYN-LA-01328,Maharashtra,Urban,State Highway,2024-10-21,2025-09-23,1.04,Agricultural,5,1,0,0,1,71.05,1,3A issued,337,36.6,28.3,19.8,19.7,0,Medium,0.375,0
SYN-LA-01329,Karnataka,Urban,Urban Infrastructure,2020-08-18,2021-07-18,3.2,Agricultural,5,0,0,0,1,170.9,1,3A issued,334,21.1,21.1,0,0,0,Medium,0.424,0
SYN-LA-01330,Uttar Pradesh,Rural,National Highway,2021-09-10,2022-02-12,26.43,Agricultural,5,1,0,0,0,2288.01,1,3A issued,155,39.6,13.0,7.7,0,1,High,0.803,319
SYN-LA-01331,Rajasthan,Rural,State Highway,2019-07-21,2020-01-30,8.44,Agricultural,5,1,0,0,0,436.05,0,3A issued,193,40.1,28.6,0,0,1,Medium,0.605,242
SYN-LA-01332,Karnataka,Urban,Urban Infrastructure,2022-10-21,2024-09-22,4.65,Agricultural,19,1,1,0,1,479.94,1,3D issued,702,84.5,72.8,48.1,38.4,1,High,0.829,249
SYN-LA-01333,Odisha,Rural,Urban Infrastructure,2024-09-29,2024-12-22,2.8,Agricultural,12,1,0,0,0,170.07,1,3A issued,84,30.6,25.0,0,0,0,Low,0.291,0
SYN-LA-01334,Rajasthan,Rural,Railway,2023-11-25,2024-12-25,1.02,Forest,7,0,0,0,0,69.1,1,3D issued,396,62.1,59.3,53.5,39.7,0,Low,0.199,0
SYN-LA-01335,Madhya Pradesh,Urban,Urban Infrastructure,2024-11-18,2024-12-25,3.18,Commercial,14,0,0,0,1,108.88,1,Pre-notification,37,6.2,0,0,0,0,Medium,0.399,0
SYN-LA-01336,Odisha,Rural,National Highway,2020-08-27,2021-10-25,7.0,Forest,3,1,0,0,0,494.28,1,3G award,424,100,80.9,68.4,45.1,0,Medium,0.404,0
SYN-LA-01337,Rajasthan,Rural,National Highway,2023-10-15,2024-06-05,3.01,Forest,32,1,0,0,1,265.39,1,3A issued,234,39.0,15.3,0,0,1,High,0.724,278
SYN-LA-01338,West Bengal,Rural,State Highway,2020-03-17,2020-11-07,7.64,Residential,14,1,0,0,0,668.71,1,3D issued,235,79.9,51.6,33.9,21.5,0,Medium,0.45,0
SYN-LA-01339,Haryana,Rural,State Highway,2019-08-02,2020-04-04,0.85,Agricultural,13,0,0,0,0,62.48,1,3A issued,246,47.6,35.5,34.1,16.3,0,Low,0.183,0
SYN-LA-01340,Madhya Pradesh,Rural,Urban Infrastructure,2021-01-20,2022-08-06,1.94,Agricultural,9,1,0,0,0,44.21,1,3G award,563,100,94.6,68.6,65.8,0,Low,0.204,0
SYN-LA-01341,Madhya Pradesh,Semi-urban,Railway,2024-07-04,2026-04-16,16.87,Agricultural,3,1,0,0,0,1331.87,0,3D issued,651,96.3,72.9,55.2,52.9,1,High,0.81,169
SYN-LA-01342,Rajasthan,Urban,Industrial Corridor,2024-06-14,2025-12-09,5.06,Residential,13,0,0,0,0,149.58,1,3G award,543,100,100,99.0,91.2,1,Low,0.226,195
SYN-LA-01343,Chhattisgarh,Semi-urban,National Highway,2024-09-12,2025-07-04,8.99,Residential,8,1,0,0,0,494.45,1,3A issued,295,42.9,23.2,0,0,0,Medium,0.54,0
SYN-LA-01344,Haryana,Urban,State Highway,2023-10-07,2024-04-12,5.31,Agricultural,24,1,0,0,1,126.52,1,Pre-notification,188,8.0,6.4,4.2,0,1,High,0.687,323
SYN-LA-01345,Haryana,Rural,State Highway,2018-10-26,2020-04-02,2.09,Agricultural,23,1,0,0,1,150.37,1,3A issued,524,56.0,55.2,49.2,35.5,1,Medium,0.517,186
SYN-LA-01346,Haryana,Semi-urban,State Highway,2024-10-30,2026-01-27,2.5,Residential,30,1,0,0,0,181.36,1,3G award,454,100,96.5,68.0,51.7,1,Medium,0.372,158
SYN-LA-01347,Uttar Pradesh,Urban,National Highway,2022-04-20,2023-08-03,2.83,Agricultural,7,0,0,0,0,106.52,1,3G award,470,100,100,83.8,66.9,1,Low,0.185,136
SYN-LA-01348,Haryana,Semi-urban,National Highway,2018-09-29,2020-03-05,1.81,Residential,2,0,0,0,0,33.26,1,3G award,523,100,83.9,53.4,36.0,1,Low,0.167,78
SYN-LA-01349,Madhya Pradesh,Urban,Urban Infrastructure,2018-11-13,2019-03-17,1.44,Residential,12,0,0,0,0,24.06,1,Pre-notification,124,14.9,14.4,3.9,0,0,Low,0.24,0
SYN-LA-01350,Uttar Pradesh,Urban,Industrial Corridor,2020-02-06,2021-11-26,0.46,Agricultural,7,0,0,0,0,36.88,1,3G award,659,100,100,84.2,67.8,1,Low,0.176,106
SYN-LA-01351,West Bengal,Rural,State Highway,2020-05-26,2021-06-17,1.56,Agricultural,3,0,0,0,0,41.82,1,3A issued,387,58.5,28.6,12.1,11.8,1,Low,0.198,68
SYN-LA-01352,Rajasthan,Urban,Urban Infrastructure,2021-03-14,2022-01-01,2.73,Agricultural,4,0,0,0,0,82.21,0,3A issued,293,18.9,12.2,0,0,0,Medium,0.414,0
SYN-LA-01353,Rajasthan,Urban,Railway,2021-05-30,2021-11-26,7.17,Forest,3,1,0,0,1,467.15,1,3A issued,180,39.8,25.4,14.6,7.8,0,Medium,0.641,0
SYN-LA-01354,Uttar Pradesh,Rural,National Highway,2021-03-17,2021-04-20,1.49,Agricultural,5,0,0,0,1,39.73,1,Pre-notification,34,0,0,0,0,0,Low,0.243,0
SYN-LA-01355,Karnataka,Urban,State Highway,2020-11-14,2021-11-09,5.55,Agricultural,7,0,0,0,0,556.76,0,3D issued,360,77.9,58.2,30.3,28.9,1,Medium,0.447,210
SYN-LA-01356,Karnataka,Semi-urban,Urban Infrastructure,2018-08-04,2019-02-06,4.62,Forest,26,1,0,1,1,333.59,0,Pre-notification,186,8.2,0,0,0,1,High,0.93,332
SYN-LA-01357,West Bengal,Urban,Industrial Corridor,2019-09-29,2020-05-15,1.02,Agricultural,15,1,0,0,0,97.94,0,3A issued,229,21.0,15.6,0,0,0,Medium,0.515,0
SYN-LA-01358,Maharashtra,Urban,Railway,2018-10-02,2020-04-01,4.82,Forest,6,0,0,0,0,367.35,1,3G award,547,100,90.2,88.3,64.0,1,Low,0.312,168
SYN-LA-01359,Chhattisgarh,Urban,National Highway,2021-05-28,2022-06-22,3.95,Agricultural,12,0,0,0,0,178.81,1,3D issued,390,73.3,56.6,28.9,18.9,1,Medium,0.351,216
SYN-LA-01360,Punjab,Urban,Industrial Corridor,2018-02-15,2019-05-08,19.22,Agricultural,4,1,0,0,0,1190.09,1,3G award,447,86.6,76.6,44.8,25.2,1,High,0.813,288
SYN-LA-01361,Uttar Pradesh,Semi-urban,State Highway,2020-04-23,2020-08-29,2.35,Agricultural,4,0,0,0,0,148.05,0,Pre-notification,128,0,0,0,0,0,Low,0.3,0
SYN-LA-01362,Punjab,Urban,Railway,2024-01-12,2025-06-13,3.58,Forest,6,1,0,0,1,332.16,1,3D issued,518,67.1,52.0,24.6,2.9,0,High,0.663,0
SYN-LA-01363,West Bengal,Urban,State Highway,2021-11-18,2022-01-11,1.47,Agricultural,4,0,0,0,0,118.92,1,Pre-notification,54,13.6,1.9,0,0,0,Low,0.186,0
SYN-LA-01364,Odisha,Semi-urban,State Highway,2019-02-13,2020-04-19,0.62,Residential,5,0,0,1,0,42.51,1,3D issued,431,61.8,46.0,38.6,14.7,1,Medium,0.416,200
SYN-LA-01365,Odisha,Rural,National Highway,2018-07-17,2020-05-04,4.01,Agricultural,3,0,0,0,0,135.91,1,3G award,657,100,100,94.3,85.8,1,Low,0.153,76
SYN-LA-01366,Maharashtra,Semi-urban,National Highway,2023-10-23,2025-06-21,4.31,Residential,15,0,0,0,0,259.54,0,3G award,607,100,82.3,59.9,46.7,0,Medium,0.454,0
SYN-LA-01367,Rajasthan,Semi-urban,Industrial Corridor,2023-03-08,2024-05-11,1.2,Agricultural,2,0,1,0,0,123.62,1,3D issued,430,71.6,59.4,53.7,51.0,0,Low,0.24,0
SYN-LA-01368,Uttar Pradesh,Rural,Railway,2023-11-09,2025-07-05,1.53,Agricultural,2,0,0,0,1,25.1,1,3D issued,604,82.9,67.9,53.6,50.7,0,Low,0.252,0
SYN-LA-01369,Chhattisgarh,Semi-urban,State Highway,2019-04-19,2019-10-21,2.51,Agricultural,30,1,1,0,0,154.64,1,Pre-notification,185,10.0,0,0,0,1,High,0.67,230
SYN-LA-01370,Haryana,Urban,National Highway,2021-04-19,2021-07-24,6.07,Residential,10,1,1,0,1,611.49,1,Pre-notification,96,9.3,0,0,0,0,High,0.753,0
SYN-LA-01371,Karnataka,Semi-urban,National Highway,2021-01-26,2022-02-24,0.48,Residential,21,1,0,0,0,32.35,0,3D issued,394,80.9,43.0,16.5,0,1,Medium,0.528,191
SYN-LA-01372,Punjab,Semi-urban,Railway,2021-03-31,2022-09-16,4.36,Residential,10,0,0,0,0,319.71,1,3G award,534,100,96.6,95.3,92.2,0,Low,0.144,0
SYN-LA-01373,West Bengal,Rural,National Highway,2023-01-28,2025-01-13,8.82,Agricultural,3,1,0,0,0,235.72,1,3G award,716,100,100,90.0,79.4,0,Medium,0.376,0
SYN-LA-01374,Karnataka,Semi-urban,State Highway,2022-02-08,2024-01-15,1.95,Agricultural,4,1,0,0,0,118.47,1,3G award,706,100,85.6,58.1,46.8,0,Low,0.253,0
SYN-LA-01375,Uttar Pradesh,Rural,Urban Infrastructure,2019-04-20,2020-06-23,1.35,Agricultural,12,0,0,0,0,129.02,1,3D issued,430,100,69.7,65.7,44.9,0,Low,0.182,0
SYN-LA-01376,Odisha,Rural,State Highway,2024-07-29,2026-05-01,4.77,Agricultural,4,0,0,0,0,88.12,1,3G award,641,100,98.8,74.4,62.1,0,Low,0.221,0
SYN-LA-01377,Uttar Pradesh,Semi-urban,Urban Infrastructure,2019-12-24,2021-04-06,5.81,Forest,9,0,0,0,0,254.57,1,3G award,469,100,93.6,93.1,84.0,0,Low,0.245,0
SYN-LA-01378,Haryana,Urban,Railway,2022-03-10,2023-01-28,4.44,Agricultural,6,1,0,0,0,78.95,1,3D issued,324,71.9,53.7,28.5,28.1,1,Low,0.328,166
SYN-LA-01379,Odisha,Semi-urban,National Highway,2024-04-11,2025-08-03,2.27,Agricultural,4,0,0,0,0,109.8,1,3D issued,479,70.9,55.8,35.5,16.2,0,Low,0.23,0
SYN-LA-01380,Uttar Pradesh,Urban,National Highway,2022-02-07,2022-07-27,1.92,Commercial,3,0,0,0,0,327.01,0,3A issued,170,21.3,1.7,0,0,1,Low,0.345,135
SYN-LA-01381,Haryana,Rural,Railway,2019-11-27,2020-03-06,4.54,Agricultural,13,0,0,0,0,76.8,1,Pre-notification,100,9.2,0,0,0,0,Low,0.275,0
SYN-LA-01382,Madhya Pradesh,Urban,National Highway,2019-05-24,2019-11-10,0.98,Forest,7,0,0,0,0,17.0,1,3D issued,170,61.6,53.1,22.8,20.6,0,Low,0.221,0
SYN-LA-01383,Madhya Pradesh,Urban,Railway,2018-02-22,2020-02-09,5.27,Residential,5,1,0,0,0,361.58,1,3G award,717,100,100,77.7,69.9,0,Low,0.35,0
SYN-LA-01384,Maharashtra,Urban,Industrial Corridor,2019-07-10,2019-10-10,0.92,Residential,5,0,0,0,0,45.25,1,Pre-notification,92,10.4,0,0,0,0,Low,0.181,0
SYN-LA-01385,Haryana,Rural,Railway,2021-11-13,2023-07-28,1.04,Agricultural,8,0,0,0,0,65.41,1,3G award,622,100,86.9,75.7,50.2,0,Low,0.174,0
SYN-LA-01386,Madhya Pradesh,Urban,Railway,2020-10-24,2022-02-25,8.5,Residential,4,1,0,0,0,652.89,1,3G award,489,100,88.1,86.0,68.8,1,Medium,0.371,228
SYN-LA-01387,Karnataka,Urban,Industrial Corridor,2020-05-02,2021-12-17,3.72,Agricultural,18,0,1,1,1,371.07,1,3D issued,594,60.6,43.0,40.7,13.8,1,High,0.916,302
SYN-LA-01388,Karnataka,Urban,National Highway,2024-07-09,2025-08-04,3.04,Agricultural,2,1,0,0,0,241.02,1,3D issued,391,75.9,60.9,33.3,12.4,0,Low,0.32,0
SYN-LA-01389,West Bengal,Semi-urban,Urban Infrastructure,2022-11-25,2023-01-06,3.56,Forest,10,0,0,0,0,75.8,0,3A issued,42,19.0,0,0,0,0,Medium,0.436,0
SYN-LA-01390,Rajasthan,Urban,Railway,2023-01-10,2024-03-01,1.44,Forest,5,0,0,0,0,89.19,1,3D issued,416,62.6,42.9,29.9,9.9,0,Low,0.328,0
SYN-LA-01391,Karnataka,Urban,Urban Infrastructure,2024-06-03,2026-02-25,2.42,Agricultural,7,0,0,0,0,158.61,1,3G award,632,100,100,92.1,79.3,0,Low,0.172,0
SYN-LA-01392,West Bengal,Urban,Urban Infrastructure,2018-11-09,2020-08-27,1.25,Forest,12,0,0,0,0,65.91,1,3G award,657,100,98.1,68.3,53.6,0,Low,0.327,0
SYN-LA-01393,Madhya Pradesh,Rural,National Highway,2023-09-02,2024-05-15,2.65,Agricultural,17,0,0,0,0,171.73,1,Pre-notification,256,14.7,5.4,0,0,0,Low,0.299,0
SYN-LA-01394,Rajasthan,Urban,Industrial Corridor,2019-07-05,2020-10-01,1.04,Commercial,2,0,0,0,0,127.3,1,3G award,454,100,94.4,81.6,60.8,0,Low,0.132,0
SYN-LA-01395,Rajasthan,Rural,Urban Infrastructure,2019-10-27,2020-05-10,2.08,Commercial,12,0,0,0,0,256.91,1,3D issued,196,75.7,51.8,44.6,41.9,0,Low,0.148,0
SYN-LA-01396,West Bengal,Semi-urban,Railway,2023-12-23,2025-10-31,1.24,Forest,8,1,0,0,0,101.1,1,3G award,678,100,100,75.4,74.1,0,Low,0.264,0
SYN-LA-01397,Uttar Pradesh,Urban,Industrial Corridor,2018-12-21,2020-10-31,8.47,Agricultural,4,1,0,0,0,643.98,1,3G award,680,100,88.8,65.9,46.9,1,Medium,0.532,180
SYN-LA-01398,Maharashtra,Semi-urban,Urban Infrastructure,2023-02-24,2023-04-12,3.86,Agricultural,18,0,0,0,0,263.05,0,Pre-notification,47,10.9,7.1,0,0,0,Medium,0.418,0
SYN-LA-01399,West Bengal,Urban,National Highway,2020-03-27,2020-12-10,2.12,Forest,9,0,0,0,0,206.24,1,3A issued,258,49.4,49.4,47.6,33.5,0,Low,0.265,0
SYN-LA-01400,Punjab,Rural,State Highway,2021-05-24,2023-01-29,2.71,Agricultural,9,0,0,0,0,62.47,1,3G award,615,100,98.3,87.0,76.4,1,Low,0.154,100
SYN-LA-01401,Madhya Pradesh,Semi-urban,Urban Infrastructure,2021-11-13,2022-12-26,1.63,Agricultural,9,0,1,0,0,101.1,1,3A issued,408,46.5,46.5,37.7,25.2,1,Medium,0.366,233
SYN-LA-01402,Karnataka,Rural,National Highway,2018-10-18,2020-07-23,6.38,Agricultural,65,1,1,0,1,499.97,1,3D issued,644,75.4,64.5,55.5,39.7,1,High,0.928,270
SYN-LA-01403,Rajasthan,Semi-urban,Urban Infrastructure,2020-10-31,2021-06-13,1.16,Agricultural,4,0,0,0,0,21.77,1,3D issued,225,63.1,38.2,9.1,0,0,Low,0.178,0
SYN-LA-01404,Haryana,Urban,Urban Infrastructure,2019-07-05,2020-04-07,5.51,Agricultural,1,0,0,0,0,381.36,1,3D issued,277,83.5,50.7,32.5,23.0,0,Low,0.255,0
SYN-LA-01405,Rajasthan,Rural,State Highway,2019-11-13,2020-05-17,2.17,Commercial,23,1,0,0,1,107.71,1,Pre-notification,186,0,0,0,0,1,Medium,0.527,259
SYN-LA-01406,Uttar Pradesh,Semi-urban,Railway,2021-03-29,2022-09-02,6.6,Residential,23,1,0,0,0,526.88,1,3G award,522,100,94.5,73.8,48.2,1,Medium,0.509,184
SYN-LA-01407,Haryana,Rural,Industrial Corridor,2022-06-02,2023-09-11,3.25,Residential,11,0,1,0,0,157.22,0,3A issued,466,35.6,35.6,13.1,7.0,1,High,0.668,222
SYN-LA-01408,Chhattisgarh,Semi-urban,National Highway,2020-12-24,2022-05-31,1.41,Agricultural,4,0,0,0,0,51.02,1,3G award,523,98.4,78.7,61.6,43.1,0,Low,0.164,0
SYN-LA-01409,Uttar Pradesh,Rural,Industrial Corridor,2020-04-04,2021-02-02,4.78,Agricultural,12,0,0,0,0,414.46,1,3A issued,304,25.6,25.6,3.8,0,0,Medium,0.358,0
SYN-LA-01410,Maharashtra,Urban,Railway,2022-02-04,2023-12-19,3.89,Agricultural,2,0,0,0,0,358.66,1,3G award,683,100,100,99.2,77.4,1,Low,0.199,140
SYN-LA-01411,Madhya Pradesh,Semi-urban,Urban Infrastructure,2018-03-27,2019-06-21,6.47,Residential,5,1,0,0,0,578.6,1,3D issued,451,69.4,69.4,68.6,65.1,0,Low,0.264,0
SYN-LA-01412,Odisha,Semi-urban,Industrial Corridor,2018-02-21,2019-12-08,3.0,Forest,4,0,0,0,0,55.64,1,3G award,655,100,97.2,75.5,49.6,0,Low,0.276,0
SYN-LA-01413,Maharashtra,Rural,Industrial Corridor,2019-07-24,2021-01-01,6.27,Agricultural,6,1,1,1,0,443.26,1,3A issued,527,28.8,28.8,0,0,1,High,0.88,272
SYN-LA-01414,Odisha,Urban,Industrial Corridor,2021-09-28,2023-03-04,0.72,Forest,40,1,1,1,1,31.53,1,3A issued,522,25.7,19.4,17.0,0,1,High,0.973,287
SYN-LA-01415,Rajasthan,Rural,State Highway,2019-11-09,2021-06-19,3.83,Agricultural,7,0,0,0,0,296.2,1,3G award,588,97.7,89.8,66.3,59.8,0,Low,0.207,0
SYN-LA-01416,Uttar Pradesh,Semi-urban,National Highway,2019-10-09,2020-01-07,4.75,Agricultural,16,1,0,0,0,171.25,1,Pre-notification,90,6.8,0,0,0,1,Medium,0.392,218
SYN-LA-01417,Madhya Pradesh,Semi-urban,State Highway,2019-05-12,2020-09-05,2.28,Agricultural,11,0,0,0,1,198.39,1,3G award,482,100,82.5,69.8,53.8,1,Low,0.276,100
SYN-LA-01418,Chhattisgarh,Semi-urban,Railway,2022-03-17,2023-12-05,6.76,Agricultural,1,1,0,0,0,582.27,1,3G award,628,100,91.6,90.5,75.7,1,Low,0.278,183
SYN-LA-01419,Punjab,Urban,Urban Infrastructure,2024-01-06,2024-07-09,6.19,Agricultural,9,1,0,0,0,170.88,1,3A issued,185,43.0,40.3,23.7,18.1,1,Medium,0.384,134
SYN-LA-01420,Odisha,Semi-urban,Railway,2024-12-06,2025-06-07,2.68,Residential,10,0,0,0,1,68.68,1,Pre-notification,183,11.6,11.6,0,0,0,Medium,0.354,0
SYN-LA-01421,Maharashtra,Semi-urban,Railway,2021-01-30,2021-09-20,3.13,Agricultural,52,1,1,1,0,202.7,1,Pre-notification,233,0.9,0,0,0,1,High,0.934,229
SYN-LA-01422,Haryana,Urban,Industrial Corridor,2021-08-07,2021-11-07,7.65,Agricultural,9,1,0,0,0,513.04,1,3A issued,92,19.9,10.3,0,0,0,Medium,0.471,0
SYN-LA-01423,Karnataka,Semi-urban,National Highway,2018-07-03,2018-08-04,1.49,Agricultural,7,0,0,0,0,34.23,1,3A issued,32,15.8,0,0,0,0,Low,0.151,0
SYN-LA-01424,Maharashtra,Rural,Urban Infrastructure,2023-03-13,2025-02-26,1.98,Residential,3,1,0,0,0,100.2,1,3G award,716,100,100,95.8,73.7,1,Low,0.192,91
SYN-LA-01425,Uttar Pradesh,Urban,State Highway,2023-03-05,2024-12-14,3.53,Agricultural,18,0,0,0,0,326.46,1,3G award,650,100,85.9,65.9,46.4,1,Medium,0.392,141
SYN-LA-01426,Rajasthan,Rural,State Highway,2020-03-27,2021-01-24,15.54,Residential,14,1,0,0,0,578.18,1,3A issued,303,50.5,34.2,5.6,0,0,High,0.782,0
SYN-LA-01427,Maharashtra,Semi-urban,Railway,2021-08-29,2022-04-01,1.43,Residential,31,1,0,0,1,41.26,1,3A issued,215,42.1,39.3,24.5,12.0,0,Medium,0.535,0
SYN-LA-01428,Madhya Pradesh,Semi-urban,Railway,2022-04-30,2022-08-17,2.57,Forest,16,0,0,0,0,254.61,1,3A issued,109,22.5,13.5,0,0,0,Low,0.317,0
SYN-LA-01429,Chhattisgarh,Rural,Railway,2020-12-07,2022-07-09,2.46,Agricultural,7,0,0,0,1,184.08,1,3D issued,579,98.8,74.7,44.8,41.6,0,Low,0.329,0
SYN-LA-01430,West Bengal,Semi-urban,State Highway,2021-05-23,2021-11-29,4.39,Residential,5,0,0,0,0,282.16,0,Pre-notification,190,13.6,6.8,0,0,0,Medium,0.39,0
SYN-LA-01431,Odisha,Rural,Industrial Corridor,2019-05-22,2019-09-07,1.83,Agricultural,7,1,0,0,0,56.58,1,Pre-notification,108,8.2,8.2,0,0,1,Low,0.237,135
SYN-LA-01432,Rajasthan,Urban,National Highway,2019-02-10,2020-06-27,7.98,Agricultural,9,1,0,0,0,404.5,1,3D issued,503,94.7,68.3,42.3,39.8,1,Medium,0.507,169
SYN-LA-01433,Uttar Pradesh,Rural,State Highway,2022-03-10,2023-02-28,0.82,Agricultural,6,0,0,0,0,32.05,1,3G award,355,97.4,79.6,76.3,75.0,0,Low,0.089,0
SYN-LA-01434,Odisha,Urban,Industrial Corridor,2021-07-20,2022-03-22,2.57,Agricultural,13,0,0,0,0,161.81,1,3A issued,245,59.1,45.4,31.1,13.9,0,Low,0.282,0
SYN-LA-01435,Haryana,Urban,State Highway,2021-01-19,2021-03-08,0.89,Agricultural,5,0,0,0,0,39.97,1,3A issued,48,17.4,16.5,9.6,1.9,0,Low,0.165,0
SYN-LA-01436,Haryana,Semi-urban,Railway,2024-08-04,2025-06-20,4.63,Agricultural,16,1,0,0,0,466.48,1,3A issued,320,34.3,34.3,1.4,0,1,Medium,0.452,220
SYN-LA-01437,Rajasthan,Semi-urban,Industrial Corridor,2022-12-22,2023-08-13,5.09,Agricultural,9,0,0,0,0,508.65,1,3D issued,234,64.5,42.9,23.3,1.8,1,Low,0.306,192
SYN-LA-01438,West Bengal,Semi-urban,National Highway,2019-05-06,2021-02-18,3.26,Agricultural,5,0,0,1,0,105.91,1,3G award,654,100,94.9,94.8,80.2,1,Medium,0.37,137
SYN-LA-01439,Haryana,Urban,National Highway,2023-11-01,2024-07-09,1.27,Agricultural,23,1,0,0,0,90.93,1,3A issued,251,33.0,33.0,17.3,0.7,0,Medium,0.428,0
SYN-LA-01440,Punjab,Semi-urban,State Highway,2021-07-21,2022-07-16,2.01,Agricultural,9,0,0,0,0,72.14,1,3D issued,360,66.4,41.1,38.6,17.8,0,Low,0.204,0
SYN-LA-01441,Karnataka,Semi-urban,Urban Infrastructure,2023-07-15,2024-02-10,2.8,Agricultural,7,1,1,0,0,193.88,1,3A issued,210,21.2,21.2,0,0,1,Medium,0.476,187
SYN-LA-01442,Rajasthan,Semi-urban,Industrial Corridor,2023-05-22,2024-01-04,2.7,Agricultural,3,0,0,0,0,222.22,1,3D issued,227,66.5,64.1,60.7,50.3,0,Low,0.114,0
SYN-LA-01443,Maharashtra,Rural,National Highway,2021-11-12,2023-05-16,10.35,Commercial,13,1,0,0,0,1337.45,1,3G award,550,95.9,80.1,64.5,47.2,0,Medium,0.552,0
SYN-LA-01444,Uttar Pradesh,Urban,Urban Infrastructure,2021-05-01,2021-06-09,1.66,Agricultural,8,0,0,0,0,47.99,0,Pre-notification,39,9.7,0,0,0,0,Low,0.332,0
SYN-LA-01445,Haryana,Urban,National Highway,2024-03-11,2025-06-05,6.24,Agricultural,5,1,0,0,0,254.19,1,3G award,451,100,87.2,73.4,49.2,1,Medium,0.353,205
SYN-LA-01446,Haryana,Urban,Industrial Corridor,2018-01-07,2019-05-15,5.72,Agricultural,12,0,0,0,0,499.78,1,3D issued,493,98.5,73.8,41.0,29.8,0,Medium,0.395,0
SYN-LA-01447,Madhya Pradesh,Urban,Railway,2023-06-14,2025-02-20,1.08,Residential,5,0,0,0,0,25.03,1,3G award,617,100,96.1,73.3,67.9,0,Low,0.16,0
SYN-LA-01448,Odisha,Rural,Railway,2022-02-27,2024-01-23,3.12,Agricultural,6,0,0,0,1,263.25,1,3G award,695,100,91.7,69.9,55.8,1,Low,0.334,205
SYN-LA-01449,Rajasthan,Rural,Railway,2019-05-08,2019-10-23,0.92,Commercial,7,0,0,0,0,52.14,1,3A issued,168,36.9,14.0,8.6,0,1,Low,0.176,129
SYN-LA-01450,Haryana,Urban,Railway,2024-02-16,2024-05-08,9.41,Agricultural,5,1,0,0,0,268.58,1,Pre-notification,82,14.0,0,0,0,1,Medium,0.494,157
SYN-LA-01451,Chhattisgarh,Rural,Railway,2024-05-02,2026-04-12,0.41,Agricultural,2,1,0,0,0,13.83,1,3G award,710,100,100,93.1,81.8,0,Low,0.145,0
SYN-LA-01452,Haryana,Semi-urban,State Highway,2021-04-04,2023-03-21,2.95,Forest,15,1,0,0,0,190.03,0,3G award,716,100,100,70.0,66.6,0,Medium,0.542,0
SYN-LA-01453,Punjab,Urban,Railway,2021-06-02,2022-06-10,0.77,Agricultural,27,1,0,0,0,69.74,1,3D issued,373,89.0,71.8,45.7,42.7,1,Low,0.34,86
